date,close,turnover,log_returns,abs_returns,vol_7,vol_14,vol_30,volumn_change
2014-03-13,6493.1,8356.1,-0.003658728139811217,0.003658728139811217,0.008456302164126578,0.007411263571059809,0.00761462333544946,0.35287717718981826
2014-03-14,6504.2,7114.55,0.0017080474711854297,0.0017080474711854297,0.00850890626463655,0.007243174958048989,0.007396113758198062,-0.1485800792235612
2014-03-18,6516.65,7268.52,0.0019123181350059718,0.0019123181350059718,0.00784835772920637,0.007255741530747434,0.007396165174433911,0.0216415655241724
2014-03-19,6524.05,7666.24,0.001134908523971568,0.001134908523971568,0.002567237546148404,0.007279218496560149,0.006691202846330723,0.05471815445235051
2014-03-20,6483.1,6280.76,-0.0062965577077323765,0.0062965577077323765,0.0033340774888434522,0.0076941901535364215,0.00687561467080909,-0.18072484033894054
2014-03-21,6493.2,8841.94,0.001556684423076205,0.001556684423076205,0.003233322487992368,0.007637476133410716,0.00687537268365006,0.40778186079391676
2014-03-22,6494.9,373.66,0.00026177809066888315,0.00026177809066888315,0.003208155631276092,0.006957479880959716,0.0068875725748204645,-0.957740043474622
2014-03-24,6583.5,6633.77,0.01354926526903964,0.01354926526903964,0.0058633515262451474,0.007099421264345939,0.007173545880006546,16.753492479794467
2014-03-25,6589.75,6475.61,0.0009488927134847534,0.0009488927134847534,0.005876123461848988,0.007104580454445687,0.0071351101267149546,-0.023841646605173294
2014-03-26,6601.4,7046.34,0.0017663362222314941,0.0017663362222314941,0.005876193855466075,0.0066709273903258,0.007133736444717029,0.08813532624725706
2014-03-27,6641.75,12924.37,0.00609373523092073,0.00609373523092073,0.006071842913514602,0.004679025702079097,0.00715769916394358,0.8341961926333388
2014-03-28,6695.9,6862.55,0.00811991580563042,0.00811991580563042,0.004901551482929353,0.00502816099254068,0.006485652057687265,-0.46902247459644064
2014-03-31,6704.2,7743.3,0.0012387968838208155,0.0012387968838208155,0.004935948011900117,0.004769146349368782,0.006450477704981012,0.12834150570851932
2014-04-01,6721.05,7174.14,0.0025101966589488197,0.0025101966589488197,0.004675263960921546,0.004755010825778124,0.006451262962816528,-0.07350354500019374
2014-04-02,6752.55,8007.75,0.004675818992859665,0.004675818992859665,0.0027372739019567503,0.004478329048631513,0.006374649127135951,0.11619650578327145
2014-04-03,6736.1,7738.58,-0.0024390888866266734,0.0024390888866266734,0.0034858579664283984,0.0046882508344416336,0.006455047337895412,-0.03361368674096965
2014-04-04,6694.35,6676.88,-0.006217235384320974,0.006217235384320974,0.004990661239404187,0.00523816252388723,0.00622385149889334,-0.1371957129085698
2014-04-07,6695.05,6707.01,0.00010456032393353425,0.00010456032393353425,0.004674743154852959,0.005257270278267051,0.006090297435083585,0.0045125867171493805
2014-04-09,6796.2,8892.66,0.01499518507744194,0.01499518507744194,0.0066781739321431265,0.0057741838298852105,0.0064762540364267825,0.32587546462581685
2014-04-10,6796.4,9079.6,2.9427776880780706e-05,2.9427776880780706e-05,0.0067204021741919745,0.005825256546085236,0.006499380585815103,0.021021831487991305
2014-04-11,6776.3,7463.19,-0.002961829951863465,0.002961829951863465,0.006958584176796691,0.006013545224770477,0.006561202867711783,-0.1780265650469185
2014-04-15,6733.1,7100.26,-0.006395568604345289,0.006395568604345289,0.0072796247415399026,0.005683110278011685,0.006735887852769043,-0.04862933946475967
2014-04-16,6675.3,6168.64,-0.008621514576662933,0.008621514576662933,0.007913947040227664,0.006309201265676989,0.006721123528696339,-0.13120927966018148
2014-04-17,6779.4,6952.58,0.015474455364523729,0.015474455364523729,0.00970878750138978,0.007416899312642641,0.006909536277287212,0.1270847382891529
2014-04-21,6817.65,5711.98,0.005626235234663153,0.005626235234663153,0.009771850226023612,0.007397595247800862,0.006920106432565561,-0.17843735706744834
2014-04-22,6815.35,5636.78,-0.0003374165659532361,0.0003374165659532361,0.008104558363526108,0.007190113406078052,0.006728021918383762,-0.013165312203474056
2014-04-23,6840.8,9247.25,0.0037272627297802005,0.0037272627297802005,0.008196224301914717,0.007220165023863684,0.005892727518826971,0.6405199422365251
2014-04-25,6782.75,8021.33,-0.008522059422898664,0.008522059422898664,0.00887740230446942,0.007681748578338861,0.0061738014283336876,-0.13257130498256242
2014-04-28,6761.25,6297.18,-0.003174840233210194,0.003174840233210194,0.008560262768469155,0.007651963608452821,0.006154840670336148,-0.214945651157601
2014-04-29,6715.25,5459.34,-0.006826724839414866,0.006826724839414866,0.008259768123981884,0.007850870065463027,0.0063291794609977,-0.13305003191904952
2014-04-30,6696.4,7066.78,-0.0028109908045921687,0.0028109908045921687,0.005183206364809003,0.0077021350884144925,0.006309527053054633,0.29443852187260733
2014-05-02,6694.8,5030.42,-0.0002389629021466117,0.0002389629021466117,0.004164111448001935,0.007702398582419587,0.006312300218367739,-0.28815952951697943
2014-05-05,6699.35,4881.32,0.0006794011079490664,0.0006794011079490664,0.004272425228217857,0.006397963754160658,0.006309917930982978,-0.029639672234127667
2014-05-06,6715.3,4168.72,0.0023779983102460538,0.0023779983102460538,0.00396665482032844,0.006458249740968507,0.006315445706699452,-0.1459851023903369
2014-05-07,6652.55,6513.29,-0.009388265262639386,0.009388265262639386,0.004187887742875239,0.006836626993936272,0.006461531586589993,0.5624196396016041
2014-05-08,6659.85,5413.39,0.0010967219632376844,0.0010967219632376844,0.00442346329666753,0.006700345475439043,0.006460367191540759,-0.16887011019008824
2014-05-09,6858.8,8027.14,0.02943553754641982,0.02943553754641982,0.012287910811775273,0.010121448690429614,0.00830263555235561,0.4828305368724588
2014-05-12,7014.25,8475.17,0.02241129475994542,0.02241129475994542,0.013886536668393627,0.010969415458408028,0.008872539840117162,0.055814399649189994
2014-05-13,7108.75,10573.11,0.013382625556367727,0.013382625556367727,0.013717780858577435,0.011332977128124366,0.009103700532680606,0.2475395773772091
2014-05-14,7108.75,9395.8,0.0,0.0,0.013785158141469698,0.011325720959726749,0.009114495424548877,-0.11134945158047171
2014-05-15,7123.15,8947.95,0.0020236236783652277,0.0020236236783652277,0.013811899920495849,0.011326581287180192,0.009088923472732215,-0.04766491411055984
2014-05-16,7203.0,21057.07,0.011147562589988237,0.011147562589988237,0.011361812083700474,0.011017981311820697,0.009171832907422184,1.3532842718164493
2014-05-19,7263.55,15228.6,0.008371084133619802,0.008371084133619802,0.010572219485977833,0.010846713620090931,0.009232040000655169,-0.27679396991129346
2014-05-20,7275.5,11139.51,0.0016438491773507152,0.0016438491773507152,0.008016150290801816,0.010354200202011405,0.00923391562760791,-0.26851384894212205
2014-05-21,7252.9,9544.12,-0.0031111503302860472,0.0031111503302860472,0.006191373167196009,0.010373524687669673,0.009284091055986788,-0.14321904643920602
2014-05-22,7276.4,10104.55,0.0032348455180137327,0.0032348455180137327,0.004893242103979576,0.010261422895323176,0.009240166020245091,0.05871992389031133
2014-05-23,7367.1,12002.13,0.01238790724904927,0.01238790724904927,0.00566711944447851,0.01027590601154585,0.00925427848104195,0.18779460737984377
2014-05-26,7359.05,13203.73,-0.0010932933321799185,0.0010932933321799185,0.006058057134872688,0.01043117381997561,0.009270628597165508,0.1001155628209327
2014-05-27,7318.0,7931.22,-0.0055937817257782855,0.0055937817257782855,0.006364294743455812,0.010026972064582324,0.009124602700143683,-0.3993197376801858
2014-05-28,7329.65,8929.71,0.0015906991847185804,0.0015906991847185804,0.00576769942656727,0.010006169418677519,0.009114674710129162,0.12589362040140095
2014-05-29,7235.65,13385.17,-0.012907568683302844,0.012907568683302844,0.007862523580178355,0.009001597909297243,0.009493846323109551,0.4989478941645362
2014-05-30,7229.95,13837.29,-0.000788076580992883,0.000788076580992883,0.007796708484762922,0.007288314958114811,0.00937349666048242,0.03377768082138677
2014-06-02,7362.5,7833.43,0.018167428460267053,0.018167428460267053,0.010535575973442677,0.007938106984564753,0.009564053122817957,-0.43388987294477466
2014-06-03,7415.85,10354.94,0.007220052544072955,0.007220052544072955,0.009816760490086769,0.00799714376377846,0.009316248692848285,0.321890921346077
2014-06-04,7402.25,8913.89,-0.001835593472666209,0.001835593472666209,0.009846377672728637,0.008100016491008026,0.009343037746009421,-0.13916546112290373
2014-06-05,7474.1,11574.51,0.009659702641022738,0.009659702641022738,0.009874032465244953,0.007990312629297804,0.009407466869151511,0.29848023702334237
2014-06-06,7583.4,12322.96,0.014517937208863853,0.014517937208863853,0.010734590562056145,0.008483194574768368,0.00963673809519965,0.06466364450849316
2014-06-09,7654.6,10866.56,0.009345126416259402,0.009345126416259402,0.007359685902665044,0.008631437613350659,0.009421991389156247,-0.11818589040295513
2014-06-10,7656.4,9475.21,0.00023512507455971358,0.00023512507455971358,0.00716262882492684,0.008475379989318198,0.009352377528870512,-0.12803960038871554
2014-06-11,7626.85,10472.71,-0.0038669833737107378,0.0038669833737107378,0.006881795395404382,0.008724993782399623,0.009247676803267844,0.10527471158950563
2014-06-12,7649.9,8187.49,0.0030176598414749147,0.0030176598414749147,0.006843043219516121,0.008329615832396713,0.009155128572433365,-0.21820713072356623
2014-06-13,7542.1,11254.75,-0.014191918026845586,0.014191918026845586,0.00972019105410309,0.009447909193146656,0.00973682857388357,0.37462763313298697
2014-06-16,7533.55,8449.27,-0.0011342795722500843,0.0011342795722500843,0.009273143834651693,0.009254278840481854,0.009763573187596795,-0.2492707523490082
2014-06-17,7631.7,8704.2,0.012944246938812196,0.012944246938812196,0.008906352202131264,0.009695653171792665,0.009896016599743087,0.03017183733032569
2014-06-18,7558.2,8963.97,-0.009677558593122937,0.009677558593122937,0.008804116346148406,0.00932220142137957,0.009909909968857154,0.02984421313848462
2014-06-19,7540.7,8115.36,-0.002318050697222683,0.002318050697222683,0.008758009841225888,0.00938026639857653,0.009966877608914251,-0.09466899152942276
2014-06-20,7511.45,6801.49,-0.0038864928688601137,0.0038864928688601137,0.008758641004784547,0.008443272842337523,0.00884426441817491,-0.16189916405433646
2014-06-23,7493.35,6543.64,-0.002412562483897036,0.002412562483897036,0.008457046457166065,0.008326881383814863,0.008098209472062181,-0.03791081071941582
2014-06-24,7580.2,7146.44,0.011523623976275392,0.011523623976275392,0.008346262215427207,0.00876275381499661,0.008016408819061353,0.09211998215060713
2014-06-25,7569.25,6198.93,-0.0014455972866207131,0.0014455972866207131,0.008358609091715081,0.008484712163829601,0.008034043982212248,-0.13258489541645901
2014-06-26,7493.2,9190.64,-0.010098044639083419,0.010098044639083419,0.007175069362719995,0.007982086204313838,0.008336729737754024,0.4826171613488133
2014-06-27,7508.8,6688.8,0.0020797234532494843,0.0020797234532494843,0.006599687793637518,0.007488874560238659,0.008144098034616389,-0.2722160807081987
2014-06-30,7611.35,7887.37,0.013564888242700746,0.013564888242700746,0.008501835362760203,0.00848964218845823,0.008350302605658506,0.17919058725032877
2014-07-01,7634.7,6983.63,0.0030630908670544912,0.0030630908670544912,0.00819093655376636,0.008475318257332734,0.008354818610826546,-0.11458065235940496
2014-07-02,7725.15,7363.75,0.011777594903249066,0.011777594903249066,0.008570194586376074,0.009015542893842753,0.00850577183510275,0.05443014592697493
2014-07-03,7714.8,7320.09,-0.001340678117516209,0.001340678117516209,0.00814480449076971,0.007977176062602237,0.008525769016893043,-0.005929044304871844
2014-07-04,7751.6,5863.82,0.004758711716452999,0.004758711716452999,0.007977917636639135,0.007976301816239397,0.008314869072760517,-0.19894154306845957
2014-07-07,7787.15,8925.04,0.004575665613385596,0.004575665613385596,0.005327384511186421,0.007387985597620781,0.008313713853735954,0.5220521775907176
2014-07-08,7623.2,9002.25,-0.021278710231501574,0.021278710231501574,0.01152968493469539,0.00916726535711563,0.00924165206507944,0.008650941620429675
2014-07-09,7585.0,8176.28,-0.005023616251345775,0.005023616251345775,0.010565477424306647,0.009261807616118682,0.00931461767501224,-0.09175150656780251
2014-07-10,7567.75,11431.68,-0.0022768154231857557,0.0022768154231857557,0.010457953375504384,0.009214123993561122,0.008957067198663616,0.39815172670211885
2014-07-11,7459.6,8983.29,-0.014394003902155504,0.014394003902155504,0.009669336504956912,0.010029170006716256,0.009409721770218066,-0.21417586916358744
2014-07-14,7454.15,6659.48,-0.0007308691968958904,0.0007308691968958904,0.009710428646242907,0.0094327833362731,0.008839006706015173,-0.2586813962367909
2014-07-15,7526.65,6124.15,0.009679131423714828,0.009679131423714828,0.010658753522185023,0.009868799414051395,0.008915387431360767,-0.08038615627646606
2014-07-16,7624.4,8186.24,0.01290357517080751,0.01290357517080751,0.012161301469155703,0.01004374273952448,0.009184617387059724,0.3367144828261881
2014-07-17,7640.45,6753.11,0.002102871094640876,0.002102871094640876,0.009147150718467794,0.01004389354189078,0.009041025712430326,-0.1750657200375264
2014-07-18,7663.9,6903.7,0.00306449059931018,0.00306449059931018,0.008865739205612632,0.009425900983558767,0.008673225297056565,0.022299355408100796
2014-07-21,7684.2,5794.45,0.002645280111212144,0.002645280111212144,0.008712132763933495,0.009417790481677131,0.008518552831784366,-0.16067471066239847
2014-07-22,7767.85,6494.69,0.010827148134938352,0.010827148134938352,0.005236653913255969,0.009332987244110335,0.008739749377433307,0.12084667224671874
2014-07-23,7795.75,7062.52,0.0035852925912121456,0.0035852925912121456,0.004550828933090515,0.009355398120428073,0.008717764509328233,0.08742988502915483
2014-07-24,7830.6,6271.45,0.004460422015305646,0.004460422015305646,0.004347229650453444,0.009345890222962474,0.00873478190587619,-0.1120095943091135
2014-07-25,7790.45,7827.61,-0.005140510838018083,0.005140510838018083,0.004670830740828419,0.009398498257440043,0.008347602314317092,0.24813400409793585
2014-07-28,7748.7,6107.78,-0.005373537221862133,0.005373537221862133,0.005677296512478003,0.007366097513000468,0.00842192736980626,-0.2197132969067187
2014-07-30,7791.4,10175.5,0.005495473962515748,0.005495473962515748,0.005824996351735511,0.007221198157634286,0.008161552797878936,0.6659899341495601
2014-07-31,7721.3,11718.26,-0.009037817679608722,0.009037817679608722,0.007232391312806623,0.0077313478076960936,0.008134319541469733,0.1516151540464843
2014-08-01,7602.6,9796.7,-0.015492449591646213,0.015492449591646213,0.007894015616979446,0.00790789832752374,0.008643227162226767,-0.16397997654941943
2014-08-04,7683.65,7495.07,0.010604400625005004,0.010604400625005004,0.009215722663895162,0.008250622316549895,0.00880616368106657,-0.234939316300387
2014-08-05,7746.55,6772.55,0.008152888285444738,0.008152888285444738,0.009742383607691777,0.008153221366274945,0.008886002154701497,-0.09639936651692371
2014-08-06,7672.05,6905.9,-0.00966372819590784,0.00966372819590784,0.010161838718383578,0.008074287893180895,0.008871573362154024,0.01968977711497133
2014-08-07,7649.25,6030.02,-0.002976250948722424,0.002976250948722424,0.010076620209197341,0.008108103883020622,0.008886950653495145,-0.12683068101188832
2014-08-08,7568.55,6283.56,-0.010606100289075998,0.010606100289075998,0.009958708935712561,0.008533350385127675,0.008908007284337363,0.04204629503716406
2014-08-11,7625.95,5535.13,0.00755540136917557,0.00755540136917557,0.010556993789725772,0.008787145897476457,0.009000636266545656,-0.11910923107283133
2014-08-12,7727.05,6181.17,0.013170254850428461,0.013170254850428461,0.009887158507771214,0.009039079820409626,0.008981175074286972,0.11671631921924153
2014-08-13,7739.55,8030.41,0.0016163866294555754,0.0016163866294555754,0.009191032961184415,0.008987875432084834,0.008970832310162321,0.29917313388889144
2014-08-14,7791.7,6745.33,0.006715518195772614,0.006715518195772614,0.009019986224640621,0.00910340254221033,0.00879642268282817,-0.16002669851228024
2014-08-18,7874.25,6892.25,0.010538877508667058,0.010538877508667058,0.008306522133138386,0.009428161469681107,0.00898601886996941,0.021780995147754112
2014-08-19,7897.5,7928.8,0.0029483116130798108,0.0029483116130798108,0.007797169361693112,0.009272474685579726,0.008963747947843305,0.15039355798179121
2014-08-20,7875.3,6234.79,-0.002814974469916306,0.002814974469916306,0.005483939770057288,0.009253261482659399,0.00895288188791066,-0.21365275956008478
2014-08-21,7891.1,7502.01,0.002004262899475061,0.002004262899475061,0.005567545626064081,0.008813570481582763,0.007965789620869263,0.2032498287833271
2014-08-22,7913.2,7088.03,0.0027967090481380323,0.0027967090481380323,0.004208710769138577,0.007321759912416844,0.00788429114368035,-0.05518254441143111
2014-08-25,7906.3,6152.32,-0.0008723411533313404,0.0008723411533313404,0.004480883412300226,0.0070244395765125785,0.007865780308202695,-0.13201270310650493
2014-08-26,7904.75,6735.18,-0.0001960654105787061,0.0001960654105787061,0.004294960359558797,0.006816922624468187,0.0072847317780965135,0.09473824508478113
2014-08-27,7936.05,6261.16,0.003951825758060241,0.003951825758060241,0.002454269723012586,0.006036944166843404,0.0072758681378656456,-0.07037970774351987
2014-08-28,7954.35,10417.14,0.00230327846879431,0.00230327846879431,0.0023851806709732255,0.005835702549412287,0.0071337454970688925,0.6637715694855266
2014-09-01,8027.7,6944.65,0.009179112193328278,0.009179112193328278,0.003299883885390584,0.004607515574951869,0.0069650210050681985,-0.33334389285350874
2014-09-02,8083.05,7143.64,0.00687121552659829,0.00687121552659829,0.003616985981887965,0.0045727644580866545,0.007028224387065027,0.028653711850129326
2014-09-03,8114.6,8444.29,0.003895631761407898,0.003895631761407898,0.003608584908393474,0.0037676423579462324,0.007034701579383787,0.1820710450134666
2014-09-04,8095.95,6925.82,-0.0023009716793679943,0.0023009716793679943,0.003929204420894166,0.004052624893165314,0.007074598627098009,-0.17982210464112447
2014-09-05,8086.85,6559.7,-0.0011246509824220565,0.0011246509824220565,0.004082973182500967,0.004073450452836476,0.0068790411627912725,-0.052863054483079264
2014-09-08,8173.9,6623.08,0.010706865500556604,0.010706865500556604,0.004976085317817112,0.004098627670512853,0.007079108426726244,0.00966202722685483
2014-09-09,8152.95,5364.95,-0.0025663262047620214,0.0025663262047620214,0.005590887373188428,0.004328155701839246,0.007096705413238451,-0.18996146807829595
2014-09-10,8094.1,5561.6,-0.007244423741990964,0.007244423741990964,0.006231106621184476,0.004858203811717736,0.007172988361817778,0.036654582055750895
2014-09-11,8085.7,6492.35,-0.001038331840281539,0.001038331840281539,0.005722801105951941,0.004923562453038338,0.007077470108626273,0.16735292002301505
2014-09-12,8105.5,6156.73,0.0024457742316799933,0.0024457742316799933,0.005584861504935663,0.004918660206829333,0.007038695796757096,-0.05169468682372347
2014-09-15,8042.0,5387.06,-0.00786503512440859,0.00786503512440859,0.006291553946397567,0.00551991129917551,0.006982230226929986,-0.12501279088087336
2014-09-16,7932.9,6647.49,-0.013659139806330059,0.013659139806330059,0.007920642650609338,0.006807348118860468,0.0068361738736249615,0.23397363311342345
2014-09-17,7975.5,6689.37,0.005355673961613464,0.005355673961613464,0.0065445699524710335,0.006876003291028441,0.006657787431956305,0.006300122301801103
2014-09-18,8114.75,6891.09,0.01730905071438062,0.01730905071438062,0.010272195916396972,0.008237890908207535,0.007175247464859454,0.030155306105059232
2014-09-19,8121.45,8957.42,0.0008253163154318021,0.0008253163154318021,0.009855902192598746,0.007929899122191478,0.006858662095228257,0.2998553204210075
2014-09-22,8146.3,5710.43,0.003055126778901814,0.003055126778901814,0.009872094151182056,0.007770221887669172,0.006799011723935052,-0.36249165496314784
2014-09-23,8017.55,7947.61,-0.015930947515386325,0.015930947515386325,0.011715541816769426,0.008847036204970756,0.007199807626144509,0.3917708473792689
2014-09-24,8002.4,7981.87,-0.0018913922348600097,0.0018913922348600097,0.011392723961519639,0.008842578661658945,0.007151304833204066,0.004310729892382792
2014-09-25,7911.85,11692.69,-0.011379861092122126,0.011379861092122126,0.01098610161582647,0.009282666418943793,0.007186940992207227,0.4649060934342455
2014-09-26,7968.85,8247.78,0.007178555702857498,0.007178555702857498,0.011164856588582555,0.008966436660865381,0.007280193424500154,-0.29462082720058425
2014-09-29,7958.9,5089.35,-0.0012493919473012323,0.0012493919473012323,0.008126670176987007,0.008964852758356593,0.007208440101026762,-0.38294304649251076
2014-09-30,7964.8,7467.66,0.0007410338388679577,0.0007410338388679577,0.00812051507958737,0.008839528820765295,0.006965521658349582,0.46731114975389776
2014-10-01,7945.55,5979.61,-0.002419809670203699,0.002419809670203699,0.007718258562762947,0.008845891830666584,0.006966250037831979,-0.19926590123278243
2014-10-07,7852.4,7982.75,-0.01179280596919085,0.01179280596919085,0.0067052111562493615,0.009199868861962005,0.007285840120238255,0.33499509165313457
2014-10-08,7842.7,7408.61,-0.001236054722173975,0.001236054722173975,0.0067273743164353765,0.009059041628217688,0.0072776280414597145,-0.0719225830697442
2014-10-09,7960.55,6797.45,0.014914930117128791,0.014914930117128791,0.008338375665099509,0.009392553813454335,0.00776966057125027,-0.08249320722780651
2014-10-10,7859.95,8473.9,-0.012717847848969429,0.012717847848969429,0.009180726835529566,0.009866698534401787,0.00811910866127181,0.2466292506748855
2014-10-13,7884.25,6584.44,0.003086853481986172,0.003086853481986172,0.00938121866397807,0.008464399105046072,0.00814120138536464,-0.2229740733310518
2014-10-14,7864.0,7709.0,-0.0025717157348472356,0.0025717157348472356,0.009341849230133342,0.008423970889248794,0.00811670170349607,0.1707905304019781
2014-10-16,7748.2,9087.06,-0.014834824520207252,0.014834824520207252,0.010572294114537292,0.008892833569930349,0.008519957697157628,0.17875989103645074
2014-10-17,7779.7,9626.9,0.004057218710859095,0.004057218710859095,0.010214715788167496,0.00834481960215656,0.00836137461952604,0.059407553158007165
2014-10-20,7879.4,8357.41,0.012733981803331414,0.012733981803331414,0.01151748548388818,0.009246567394027893,0.008617394105343358,-0.13186903364530633
2014-10-21,7927.75,8432.94,0.0061175038873991505,0.0061175038873991505,0.010095889500906155,0.00892817419370684,0.008668985704222186,0.009037488887107425
2014-10-22,7995.9,7301.77,0.008559647580575275,0.008559647580575275,0.008976916524784271,0.009019054128899431,0.008828434503865112,-0.13413708623564258
2014-10-23,8014.55,915.37,0.0023297294498851014,0.0023297294498851014,0.00897252179982904,0.00902425098008205,0.00884137051839416,-0.8746372454897922
2014-10-27,7991.7,6511.8,-0.0028551366525443466,0.0028551366525443466,0.0089989891774803,0.00906786783486198,0.00860270476800871,6.1138446748309425
2014-10-28,8027.6,6993.84,0.004482100978227324,0.004482100978227324,0.004893859142492591,0.009099652067986649,0.008647561385288906,0.07402561503731686
2014-10-29,8090.45,7406.0,0.007798749668480464,0.007798749668480464,0.0049697260901821,0.008512560455352102,0.008680067578221418,0.058931860036832484
2014-10-30,8169.2,11023.46,0.00968663110999424,0.00968663110999424,0.00433282433541373,0.008678922481487805,0.008855554749598841,0.4884499054820415
2014-10-31,8322.2,9450.53,0.018555658095554397,0.018555658095554397,0.006696624719720935,0.009110031072417474,0.009455613608297046,-0.14268931896156
2014-11-03,8324.15,7439.54,0.0002342855952107104,0.0002342855952107104,0.007088212909919987,0.00795674285944869,0.009311864243048517,-0.2127912402796458
2014-11-05,8338.3,9021.74,0.0016984301109980806,0.0016984301109980806,0.007142751150105068,0.007978945306060995,0.008881905781527477,0.2126744395486817
2014-11-07,8337.0,11379.2,-0.00015591923415268414,0.00015591923415268414,0.006663392191709983,0.00785099901706616,0.00885983026641626,0.26130879409071883
2014-11-10,8344.25,6932.28,0.0008692394702429653,0.0008692394702429653,0.006938664450129606,0.00577347775135222,0.008340033775475169,-0.3907937289088864
2014-11-11,8362.65,6559.73,0.0022026836144884545,0.0022026836144884545,0.0069556192266452335,0.005825075149212387,0.008343230269651948,-0.053741337626293295
2014-11-12,8383.3,6535.31,0.002466269213384744,0.002466269213384744,0.006625119861189883,0.005431360952049912,0.008338860627526342,-0.0037227141970781474
2014-11-13,8357.85,6511.91,-0.0030404147391592455,0.0030404147391592455,0.0018835949699152197,0.00575409781705519,0.007750031519980377,-0.0035805493542006017
2014-11-14,8389.9,7849.19,0.003827384469517981,0.003827384469517981,0.002222946573122334,0.005587922691936079,0.007736969088405968,0.205359103550264
2014-11-17,8430.75,7270.5,0.004857134570927836,0.004857134570927836,0.0026403984211599216,0.005590269809548174,0.0073580259847990685,-0.07372607874188286
2014-11-18,8425.9,7323.18,-0.0005754405690137999,0.0005754405690137999,0.0026905253106357077,0.005417811478859962,0.007310146174900957,0.0072457190014443285
2014-11-19,8382.3,6997.58,-0.0051879556157946064,0.0051879556157946064,0.0037127708636985894,0.005914900396848226,0.007402677311646465,-0.04446155904948401
2014-11-20,8401.9,6218.34,0.0023355309051787624,0.0023355309051787624,0.003722357779072524,0.005758374765072893,0.007401072740300012,-0.11135849822367161
2014-11-21,8477.35,7889.99,0.008940030217262439,0.008940030217262439,0.004870476967687241,0.005691746806285264,0.007469032236733818,0.26882576378904965
2014-11-24,8530.15,7180.3,0.006209045377599953,0.006209045377599953,0.0046535453440296115,0.0036141518023645462,0.0070190271827733665,-0.08994814949068375
2014-11-25,8463.1,12210.62,-0.007891409584104565,0.007891409584104565,0.00614088484068769,0.0044372521882406184,0.007251011118729205,0.700572399481916
2014-11-26,8475.75,7123.76,0.0014936081672254514,0.0014936081672254514,0.005939050599090551,0.004435757563790705,0.006864774755053227,-0.41659309682882606
2014-11-27,8494.2,9556.05,0.0021744327201368174,0.0021744327201368174,0.005926890902691227,0.004425974669376813,0.0062696861597009625,0.3414334564892696
